Title	URL	Assignees	Status	Estimated size	Real size
Integration Testing	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/165	Mr-Kanister	In Progress	3	
Uprobe Analysis: Finding Symbols from shared libraries	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/116	Mr-Kanister	Awaiting Review	2	2
Ebpf: SIGQUIT	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/173		Awaiting Review	2	
In memory testing	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/163		Sprint Backlog	2	
Integration Testing 2	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/166		Sprint Backlog	5	
Mocking IO in userspace daemon	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/162		Sprint Backlog	3	
Aggregate Data Points in Background for Efficient Processing	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/158	BenediktZinn, Mr-Kanister	In Progress	2	
UI: Search bar to filter out App/Process	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/141		Awaiting Review	2	
Refactor: Collection of events in Daemon	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/123	fhilgers	Feature Archive	2	5
Refactor: Configuration API	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/124	ffranzgitHub	Feature Archive	2	2
Uprobe Analysis: Frontend Show Symbols	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/121	luca-dot-sh	Feature Archive	2	3
Refactoring pIDs to uint32	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/149	Mr-Kanister	Feature Archive	2	1
Uprobe Analysis: Collect Uprobe events	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/119	BenediktZinn, Mr-Kanister	Feature Archive	1	3
Uprobe Analysis: Finding Symbols from Dex/Oat	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/117	BenediktZinn, Mr-Kanister	Feature Archive	5	8
Uprobe Analysis: Setup ebpf uprobes	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/118	der-whity	Feature Archive	3	2
Uprobe Analysis: Config	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/120	der-whity, Mr-Kanister	Feature Archive	2	2
Refactoring ebpf Programs	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/151	der-whity	Feature Archive	1	1
EPIC: uprobe	https://github.com/amosproj/amos2024ws03-android-zero-instrumentation/issues/19		In Progress	8	
